"point.ID","poly.ID","SUID","ORG","ACTIVITY_C","ACTIVITY","LOCAL_QUAL","ASU_NBR_UN","ASU_UOM","ADMIN_REGI","ADMIN_FORE","ADMIN_DIST","STATE_ABBR","OWNERSHIP_","PROC_REGIO","PROC_FORES","LAND_SUITA","PRODUCTIVI","SLOPE","ELEVATION","ASPECT","MGT_AREA_C","MGT_PRESCR","NBR_UNITS_","NBR_UNITS1","UOM","DATE_PLANN","DATE_ACCOM","DATE_COMPL","FISCAL_YEA","FISCAL_Y_1","FISCAL_Y_2","FY_PLANNED","KEYPOINT","FUND_CODE","METHOD_COD","EQUIPMENT_","COST_PER_U","NEPA_PROJE","NEPA_DOC_N","IMPLEMENTA","IMPLEMEN_1","IMPLEMEN_2","ACCOMPLISH","ACCOMPLI_1","ACTIVITY_1","ACTIVITY_U","FACTS_ID","SUBUNIT","FEATURE_TY","TREATMENT_","ACTIVITY_2","ACTIVITY_S","WORKFORCE_","NEPA_PRO_1","SUID_CN","ISWUI","CWPP","CAT_NM","EQUIPMENT","METHOD","TREATMENT1","STAGE","STAGE_VALU","REV_DATE","DATA_SOURC","DATA_SOU_1","ACCURACY","FS_UNIT_ID","FS_UNIT_NA","CRC_VALUE","ETL_MODIFI","UK","EDW_INSERT","UK_HAZ","CRC_HAZ","ETL_MODI_1","GIS_ACRES","SHAPE_AREA","SHAPE_LEN"
1617,251939,"08120200000RMB01000","081202","1111","Broadcast Burning - Covers a majority of the unit","N/A",1375,"ACRES","08","12","02","SC","FS","08","24",NA,NA,0,0,NA,NA,NA,1375,1375,"ACRES","2014/02/01","2014/03/14","2014/03/14",2014,2014,2014,2014,"3","WFHF","101","310",25,"NOT REQD","DEFAULT FOR NOT REQUIRED",NA,NA,NA,NA,NA,"4214787010602","4343192010602","00000RMB01","000","A","Broadcast Burn","RIDLEY MOUNTAIN","RIDLEY MOUNTAIN","FA","101053410534","933603010602","Y","CWPP Equivalent","Fire","Aerial Ignition Device","Fire",NA,3,"Accomplished","2014/06/20","20","Digitized Other",0,"0812","FRANCIS MARION-SUMTER NATIONAL FOREST","F4FAC7A631D0D96D","N","0812_10858_ACTP","2017/01/14","4214787010602_08120200000RMB01000","DE6BDBEDF15F4F83","2017/02/24",1366.853,0.000545894815757,0.129002876309
1627,250415,"0812020000048005000","081202","4117","Stand Clearcut (w/ leave trees) (EA/RH/FH)","N/A",48,"ACRES","08","12","02","SC","FS","08","24","600","4",0,0,NA,NA,NA,48,48,"ACRES","2014/08/31","2014/09/16",NA,2014,2014,0,2014,"6","XXXX","420","421",0,"28634","(PALS)AP LOBLOLLY PINE REMOVAL AND RESTORATION PROJECT","AP NATIVE FOREST AND WILDLIFE HABITAT RESTORATION STEWARDSHIP PROJECT","FMS-0812-12","STWD",NA,NA,"4348663010602","4494122010602","0000048005","000","A","Biomass Removal",NA,NA,"PR","38245","954107010602","Y","CWPP Equivalent","Mechanical","Rubber tired skidder logging","Tractor Logging",NA,3,"Accomplished","2014/10/23","20","Digitized Other",0,"0812","FRANCIS MARION-SUMTER NATIONAL FOREST","D7A3149B11F286E3","N","0812_12804_ACTP","2017/01/14","4348663010602_0812020000048005000","4809A1CF07EA3B57","2017/02/24",47.808,1.90524937092e-05,0.047816186423
1627,250414,"0812020000048005000","081202","4474","Site Preparation for Planting - Mechanical","N/A",48,"ACRES","08","12","02","SC","FS","08","24","600","4",0,0,NA,NA,NA,48,48,"ACRES","2014/09/01","2014/09/15",NA,2014,2014,0,2014,"6","GSRV","420","455",25,"28634","(PALS)AP LOBLOLLY PINE REMOVAL AND RESTORATION PROJECT","AP NATIVE FOREST AND WILDLIFE HABITAT RESTORATION STEWARDSHIP PROJECT","FMS-0812-12","STWD",NA,NA,"4348664010602","4494122010602","0000048005","000","A","Machine Pile",NA,NA,"CT","38245","954107010602","Y","CWPP Equivalent","Mechanical","Feller Buncher","Tractor Logging",NA,3,"Accomplished","2014/10/23","20","Digitized Other",0,"0812","FRANCIS MARION-SUMTER NATIONAL FOREST","D7A3149B11F286E3","N","0812_12804_ACTP","2017/01/14","4348664010602_0812020000048005000","4809A1CFC43C6568","2017/02/24",47.808,1.90524937092e-05,0.047816186423
1627,252108,"08120200048TRB01000","081202","1111","Broadcast Burning - Covers a majority of the unit","N/A",505,"ACRES","08","12","02","SC","FS","08","24",NA,NA,0,0,NA,NA,NA,505,505,"ACRES","2012/11/01","2013/03/17","2013/03/17",2013,2013,2013,2013,"3","WFHF","101","303",35,"18944","(PALS)DECISIOJN MEMO FOR SPRING 2007 CONTROLLED BURNING PROJECT",NA,NA,NA,NA,NA,"3850289010602","3913812010602","00048TRB01","000","A","Broadcast Burn","TURKEY RIDGE","TURKEY RIDGE","FA","16851","878791010602","Y","CWPP Equivalent","Fire","Ping Pong Balls","Fire",NA,3,"Accomplished","2013/09/13","20","Digitized Other",0,"0812","FRANCIS MARION-SUMTER NATIONAL FOREST","545C26676F619ACF","N","0812_9580_ACTP","2017/01/14","3850289010602_08120200048TRB01000","2FD996680E87EBB4","2017/02/24",490.39,0.000195432428831,0.0706640752276
1645,216596,"0803060000160000001","080306","1113","Underburn - Low Intensity (Majority of Unit)","N/A",850,"ACRES","08","03","06","GA","FS","08","05",NA,NA,0,0,NA,NA,NA,810,811,"ACRES","2014/01/10","2014/03/14","2014/03/14",2014,2014,2014,2014,"3","WFHF","300","303",45,"NEPA PEND","NEPA Pending",NA,NA,NA,NA,NA,"4084195010602","4210032010602","0000160000","001","A","Broadcast Burn","RX COMPT 160","WILSON KNOB FY 14","FA","1432010602","917880010602","Y","CWPP","Fire","Ping Pong Balls","Prescribed Burn",NA,3,"Accomplished","2014/03/14",NA,NA,0,"0803","CHATTAHOOCHEE-OCONEE NATIONAL FOREST","FC9F24BF2FC40F3C","N","0803_20447_ACTP","2017/01/14","4084195010602_0803060000160000001","2E5FD77D6DE647ED","2017/02/24",811.338,0.000323972958542,0.110452413015
1646,216596,"0803060000160000001","080306","1113","Underburn - Low Intensity (Majority of Unit)","N/A",850,"ACRES","08","03","06","GA","FS","08","05",NA,NA,0,0,NA,NA,NA,810,811,"ACRES","2014/01/10","2014/03/14","2014/03/14",2014,2014,2014,2014,"3","WFHF","300","303",45,"NEPA PEND","NEPA Pending",NA,NA,NA,NA,NA,"4084195010602","4210032010602","0000160000","001","A","Broadcast Burn","RX COMPT 160","WILSON KNOB FY 14","FA","1432010602","917880010602","Y","CWPP","Fire","Ping Pong Balls","Prescribed Burn",NA,3,"Accomplished","2014/03/14",NA,NA,0,"0803","CHATTAHOOCHEE-OCONEE NATIONAL FOREST","FC9F24BF2FC40F3C","N","0803_20447_ACTP","2017/01/14","4084195010602_0803060000160000001","2E5FD77D6DE647ED","2017/02/24",811.338,0.000323972958542,0.110452413015
1664,217247,"0803060000670000001","080306","1113","Underburn - Low Intensity (Majority of Unit)","N/A",1018,"ACRES","08","03","06","GA","FS","08","05",NA,NA,0,0,NA,NA,NA,1018,1018,"ACRES","2014/01/13","2014/03/01","2014/03/01",2014,2014,2014,2014,"3","WFHF","300","303",45,"NEPA PEND","NEPA Pending",NA,NA,NA,NA,NA,"4084416010602","4210408010602","0000670000","001","A","Broadcast Burn","RX COMPT. 670","WATERGAUGE  FY 14","FA","1432010602","917943010602","Y","CWPP","Fire","Ping Pong Balls","Prescribed Burn",NA,3,"Accomplished","2014/03/01",NA,NA,0,"0803","CHATTAHOOCHEE-OCONEE NATIONAL FOREST","9183076AF3D3D50B","N","0803_20441_ACTP","2017/01/14","4084416010602_0803060000670000001","B4F1CE7333132A47","2017/02/24",1018.401,0.000405860558472,0.106417778832
1664,216796,"0803060000061000001","080306","1113","Underburn - Low Intensity (Majority of Unit)","N/A",1000,"ACRES","08","03","06","GA","FS","08","05",NA,NA,0,0,NA,NA,NA,1000,1000,"ACRES","2009/01/07","2009/03/07","2009/03/07",2009,2009,2009,2009,"3","WFHF","300","303",45,"NEPA PEND","NEPA Pending","EAST ZONE FY09 BURNING",NA,NA,"N","N","AC1653195010602","AU277870010602","0000061000","001","A","Broadcast Burn","COMPT. 61","COMPT. 67 CAMP CREEK","FA","1432010602","419401010602","Y","None","Fire","Ping Pong Balls","Prescribed Burn","Camp Creek",3,"Accomplished","2009/03/07","03","GPS  Differentially Corrected Data",0,"0803","CHATTAHOOCHEE-OCONEE NATIONAL FOREST","DFABE42A349EB31E","N","0803_246_ACTP","2017/01/14","AC1653195010602_0803060000061000001","6D28EE7EA0D45C7D","2017/02/24",1019.03,0.000406111142369,0.105207400332
1665,217247,"0803060000670000001","080306","1113","Underburn - Low Intensity (Majority of Unit)","N/A",1018,"ACRES","08","03","06","GA","FS","08","05",NA,NA,0,0,NA,NA,NA,1018,1018,"ACRES","2014/01/13","2014/03/01","2014/03/01",2014,2014,2014,2014,"3","WFHF","300","303",45,"NEPA PEND","NEPA Pending",NA,NA,NA,NA,NA,"4084416010602","4210408010602","0000670000","001","A","Broadcast Burn","RX COMPT. 670","WATERGAUGE  FY 14","FA","1432010602","917943010602","Y","CWPP","Fire","Ping Pong Balls","Prescribed Burn",NA,3,"Accomplished","2014/03/01",NA,NA,0,"0803","CHATTAHOOCHEE-OCONEE NATIONAL FOREST","9183076AF3D3D50B","N","0803_20441_ACTP","2017/01/14","4084416010602_0803060000670000001","B4F1CE7333132A47","2017/02/24",1018.401,0.000405860558472,0.106417778832
1665,216796,"0803060000061000001","080306","1113","Underburn - Low Intensity (Majority of Unit)","N/A",1000,"ACRES","08","03","06","GA","FS","08","05",NA,NA,0,0,NA,NA,NA,1000,1000,"ACRES","2009/01/07","2009/03/07","2009/03/07",2009,2009,2009,2009,"3","WFHF","300","303",45,"NEPA PEND","NEPA Pending","EAST ZONE FY09 BURNING",NA,NA,"N","N","AC1653195010602","AU277870010602","0000061000","001","A","Broadcast Burn","COMPT. 61","COMPT. 67 CAMP CREEK","FA","1432010602","419401010602","Y","None","Fire","Ping Pong Balls","Prescribed Burn","Camp Creek",3,"Accomplished","2009/03/07","03","GPS  Differentially Corrected Data",0,"0803","CHATTAHOOCHEE-OCONEE NATIONAL FOREST","DFABE42A349EB31E","N","0803_246_ACTP","2017/01/14","AC1653195010602_0803060000061000001","6D28EE7EA0D45C7D","2017/02/24",1019.03,0.000406111142369,0.105207400332
1666,217247,"0803060000670000001","080306","1113","Underburn - Low Intensity (Majority of Unit)","N/A",1018,"ACRES","08","03","06","GA","FS","08","05",NA,NA,0,0,NA,NA,NA,1018,1018,"ACRES","2014/01/13","2014/03/01","2014/03/01",2014,2014,2014,2014,"3","WFHF","300","303",45,"NEPA PEND","NEPA Pending",NA,NA,NA,NA,NA,"4084416010602","4210408010602","0000670000","001","A","Broadcast Burn","RX COMPT. 670","WATERGAUGE  FY 14","FA","1432010602","917943010602","Y","CWPP","Fire","Ping Pong Balls","Prescribed Burn",NA,3,"Accomplished","2014/03/01",NA,NA,0,"0803","CHATTAHOOCHEE-OCONEE NATIONAL FOREST","9183076AF3D3D50B","N","0803_20441_ACTP","2017/01/14","4084416010602_0803060000670000001","B4F1CE7333132A47","2017/02/24",1018.401,0.000405860558472,0.106417778832
1666,216796,"0803060000061000001","080306","1113","Underburn - Low Intensity (Majority of Unit)","N/A",1000,"ACRES","08","03","06","GA","FS","08","05",NA,NA,0,0,NA,NA,NA,1000,1000,"ACRES","2009/01/07","2009/03/07","2009/03/07",2009,2009,2009,2009,"3","WFHF","300","303",45,"NEPA PEND","NEPA Pending","EAST ZONE FY09 BURNING",NA,NA,"N","N","AC1653195010602","AU277870010602","0000061000","001","A","Broadcast Burn","COMPT. 61","COMPT. 67 CAMP CREEK","FA","1432010602","419401010602","Y","None","Fire","Ping Pong Balls","Prescribed Burn","Camp Creek",3,"Accomplished","2009/03/07","03","GPS  Differentially Corrected Data",0,"0803","CHATTAHOOCHEE-OCONEE NATIONAL FOREST","DFABE42A349EB31E","N","0803_246_ACTP","2017/01/14","AC1653195010602_0803060000061000001","6D28EE7EA0D45C7D","2017/02/24",1019.03,0.000406111142369,0.105207400332
1672,216796,"0803060000061000001","080306","1113","Underburn - Low Intensity (Majority of Unit)","N/A",1000,"ACRES","08","03","06","GA","FS","08","05",NA,NA,0,0,NA,NA,NA,1000,1000,"ACRES","2009/01/07","2009/03/07","2009/03/07",2009,2009,2009,2009,"3","WFHF","300","303",45,"NEPA PEND","NEPA Pending","EAST ZONE FY09 BURNING",NA,NA,"N","N","AC1653195010602","AU277870010602","0000061000","001","A","Broadcast Burn","COMPT. 61","COMPT. 67 CAMP CREEK","FA","1432010602","419401010602","Y","None","Fire","Ping Pong Balls","Prescribed Burn","Camp Creek",3,"Accomplished","2009/03/07","03","GPS  Differentially Corrected Data",0,"0803","CHATTAHOOCHEE-OCONEE NATIONAL FOREST","DFABE42A349EB31E","N","0803_246_ACTP","2017/01/14","AC1653195010602_0803060000061000001","6D28EE7EA0D45C7D","2017/02/24",1019.03,0.000406111142369,0.105207400332
1672,217247,"0803060000670000001","080306","1113","Underburn - Low Intensity (Majority of Unit)","N/A",1018,"ACRES","08","03","06","GA","FS","08","05",NA,NA,0,0,NA,NA,NA,1018,1018,"ACRES","2014/01/13","2014/03/01","2014/03/01",2014,2014,2014,2014,"3","WFHF","300","303",45,"NEPA PEND","NEPA Pending",NA,NA,NA,NA,NA,"4084416010602","4210408010602","0000670000","001","A","Broadcast Burn","RX COMPT. 670","WATERGAUGE  FY 14","FA","1432010602","917943010602","Y","CWPP","Fire","Ping Pong Balls","Prescribed Burn",NA,3,"Accomplished","2014/03/01",NA,NA,0,"0803","CHATTAHOOCHEE-OCONEE NATIONAL FOREST","9183076AF3D3D50B","N","0803_20441_ACTP","2017/01/14","4084416010602_0803060000670000001","B4F1CE7333132A47","2017/02/24",1018.401,0.000405860558472,0.106417778832
1720,216596,"0803060000160000001","080306","1113","Underburn - Low Intensity (Majority of Unit)","N/A",850,"ACRES","08","03","06","GA","FS","08","05",NA,NA,0,0,NA,NA,NA,810,811,"ACRES","2014/01/10","2014/03/14","2014/03/14",2014,2014,2014,2014,"3","WFHF","300","303",45,"NEPA PEND","NEPA Pending",NA,NA,NA,NA,NA,"4084195010602","4210032010602","0000160000","001","A","Broadcast Burn","RX COMPT 160","WILSON KNOB FY 14","FA","1432010602","917880010602","Y","CWPP","Fire","Ping Pong Balls","Prescribed Burn",NA,3,"Accomplished","2014/03/14",NA,NA,0,"0803","CHATTAHOOCHEE-OCONEE NATIONAL FOREST","FC9F24BF2FC40F3C","N","0803_20447_ACTP","2017/01/14","4084195010602_0803060000160000001","2E5FD77D6DE647ED","2017/02/24",811.338,0.000323972958542,0.110452413015
1722,216845,"0803080000330000001","080306","1113","Underburn - Low Intensity (Majority of Unit)","N/A",230,"ACRES","08","03","06","GA","FS","08","05",NA,NA,0,0,NA,NA,NA,230,230,"ACRES","2008/04/21","2008/05/07","2008/05/07",2008,2008,2008,2008,"3","WFHF","300","303",45,"NEPA PEND","NEPA Pending","RX 2008 BURNING",NA,NA,"N","N","AC1649493010602","AU277254010602","0000330000","001","A","Broadcast Burn","COMPT. 33","CHINTILLY RX FY'17","FA","1432010602","418071010602","Y","None","Fire","Ping Pong Balls","Prescribed Burn","CHINTILLY 2",3,"Accomplished","2014/07/15",NA,NA,0,"0803","CHATTAHOOCHEE-OCONEE NATIONAL FOREST","EAEA66B460A938E7","N","0803_23413_ACTP","2017/01/14","AC1649493010602_0803080000330000001","09DE5E8078926A9E","2017/02/24",230.013,9.18299841108e-05,0.0342110007713
1722,216846,"0803080000330000001","080306","1113","Underburn - Low Intensity (Majority of Unit)","N/A",230,"ACRES","08","03","06","GA","FS","08","05",NA,NA,0,0,NA,NA,NA,230,0,"ACRES","2017/03/12",NA,NA,2017,0,0,2017,"3","WFHF","300","303",45,"NOT REQD","DEFAULT FOR NOT REQUIRED",NA,NA,NA,NA,NA,"5191108010602","AU277254010602","0000330000","001","A","Broadcast Burn","COMPT. 33","CHINTILLY RX FY'17","FA","101051110511","418071010602","Y","CWPP Equivalent","Fire","Ping Pong Balls","Prescribed Burn",NA,3,"Accomplished","2014/07/15",NA,NA,0,"0803","CHATTAHOOCHEE-OCONEE NATIONAL FOREST","EAEA66B460A938E7","N","0803_23413_ACTP","2017/01/14","5191108010602_0803080000330000001","09DE5E805E2590EC","2017/02/24",230.013,9.18299841108e-05,0.0342110007713
1755,216881,"0803060000062000002","080306","1113","Underburn - Low Intensity (Majority of Unit)","N/A",216,"ACRES","08","03","06","GA","FS","08","05",NA,NA,0,0,NA,NA,NA,220,216,"ACRES","2009/04/20","2009/06/26","2009/06/26",2009,2009,2009,2009,"3","WFHF","300","302",50,"NEPA PEND","NEPA Pending","EAST ZONE FY09 BURNING",NA,NA,"N","N","AC1868584010602","AU277874010602","0000062000","002","A","Broadcast Burn","COMPT. 62 DEADEN TIMBER","COMPT. 62 WOLF CREEK","FA","1432010602","480653010602","Y","None","Fire","Drip torch","Prescribed Burn","Wolf Creek",3,"Accomplished","2009/06/26","03","GPS  Differentially Corrected Data",0,"0803","CHATTAHOOCHEE-OCONEE NATIONAL FOREST","5F041FB315A407F1","N","0803_247_ACTP","2017/01/14","AC1868584010602_0803060000062000002","0A37C876DC56FF6A","2017/02/24",216.551,8.63261152845e-05,0.0506978241352
1757,252108,"08120200048TRB01000","081202","1111","Broadcast Burning - Covers a majority of the unit","N/A",505,"ACRES","08","12","02","SC","FS","08","24",NA,NA,0,0,NA,NA,NA,505,505,"ACRES","2012/11/01","2013/03/17","2013/03/17",2013,2013,2013,2013,"3","WFHF","101","303",35,"18944","(PALS)DECISIOJN MEMO FOR SPRING 2007 CONTROLLED BURNING PROJECT",NA,NA,NA,NA,NA,"3850289010602","3913812010602","00048TRB01","000","A","Broadcast Burn","TURKEY RIDGE","TURKEY RIDGE","FA","16851","878791010602","Y","CWPP Equivalent","Fire","Ping Pong Balls","Fire",NA,3,"Accomplished","2013/09/13","20","Digitized Other",0,"0812","FRANCIS MARION-SUMTER NATIONAL FOREST","545C26676F619ACF","N","0812_9580_ACTP","2017/01/14","3850289010602_08120200048TRB01000","2FD996680E87EBB4","2017/02/24",490.39,0.000195432428831,0.0706640752276
1982,218251,"080402FHFN120000000","080402","1113","Underburn - Low Intensity (Majority of Unit)","N/A",3539,"ACRES","08","04","02","TN","FS","08","06",NA,NA,0,0,NA,NA,NA,2227,2227,"ACRES","2007/11/01","2008/04/25","2008/04/25",2008,2008,2008,2008,"3","WFHF","300","303",55,"NOT REQD","DEFAULT FOR NOT REQUIRED","NOL/UNAKA HAZARDOUS FUELS",NA,NA,"N","N","AC1377059010602","AU230777010602","FHFN120000","000","A","Broadcast Burn","NO BUSINESS","NO BUSINESS","FA","101049610496","331912010602","Y","None","Fire","Ping Pong Balls","Prescribed Burn","No Business",1,"NEPA","2013/09/25","02","GPS  Uncorrected Data",50,"0804","CHEROKEE NATIONAL FOREST","5B84B75930D796DA","N","0804_17606_ACTP","2017/01/14","AC1377059010602_080402FHFN120000000","090648507612620A","2017/02/24",3539.532,0.00143304277464,0.186230740456
1982,218252,"080402FHFN120000001","080402","1113","Underburn - Low Intensity (Majority of Unit)","N/A",882,"ACRES","08","04","02","TN","FS","08","06",NA,NA,0,0,NA,NA,NA,882,882,"ACRES","1997/11/01","1998/04/01","1998/04/01",1998,1998,1998,1998,"3","WFHF","300","303",30,"NOT REQD","DEFAULT FOR NOT REQUIRED","NOL/UNAKA HAZARDOUS FUELS",NA,NA,NA,NA,"4030047010602","AU230777010602","FHFN120000","001","A","Broadcast Burn","NO BUSINESS","NO BUSINESS-A","FA","101049610496","907006010602","Y","None","Fire","Ping Pong Balls","Prescribed Burn","No Business",3,"Accomplished","2013/02/13","02","GPS  Uncorrected Data",50,"0804","CHEROKEE NATIONAL FOREST","9398981CA0107059","N","0804_87_ACTP","2017/01/14","4030047010602_080402FHFN120000001","893B1EFB5CE710E4","2017/02/24",881.908,0.000357088153581,0.125574724423
1988,218834,"080402FHFN120000003","080402","1113","Underburn - Low Intensity (Majority of Unit)","N/A",430,"ACRES","08","04","02","TN","FS","08","06",NA,NA,0,0,NA,NA,NA,430,430,"ACRES","2007/11/01","2008/04/25","2008/04/25",2008,2008,2008,2008,"3","WFHF","300","303",55,"NOT REQD","DEFAULT FOR NOT REQUIRED","NOL/UNAKA HAZARDOUS FUELS",NA,NA,NA,NA,"4029999010602","AU230777010602","FHFN120000","003","A","Broadcast Burn","NO BUSINESS","NO BUSINESS-C","FA","101049610496","906998010602","Y","None","Fire","Ping Pong Balls","Prescribed Burn","No Business",3,"Accomplished","2013/02/13","02","GPS  Uncorrected Data",50,"0804","CHEROKEE NATIONAL FOREST","4DA66F50E03CC749","N","0804_88_ACTP","2017/01/14","4029999010602_080402FHFN120000003","81F0E2519C38D835","2017/02/24",429.949,0.000174106485456,0.09344110012
1988,218251,"080402FHFN120000000","080402","1113","Underburn - Low Intensity (Majority of Unit)","N/A",3539,"ACRES","08","04","02","TN","FS","08","06",NA,NA,0,0,NA,NA,NA,2227,2227,"ACRES","2007/11/01","2008/04/25","2008/04/25",2008,2008,2008,2008,"3","WFHF","300","303",55,"NOT REQD","DEFAULT FOR NOT REQUIRED","NOL/UNAKA HAZARDOUS FUELS",NA,NA,"N","N","AC1377059010602","AU230777010602","FHFN120000","000","A","Broadcast Burn","NO BUSINESS","NO BUSINESS","FA","101049610496","331912010602","Y","None","Fire","Ping Pong Balls","Prescribed Burn","No Business",1,"NEPA","2013/09/25","02","GPS  Uncorrected Data",50,"0804","CHEROKEE NATIONAL FOREST","5B84B75930D796DA","N","0804_17606_ACTP","2017/01/14","AC1377059010602_080402FHFN120000000","090648507612620A","2017/02/24",3539.532,0.00143304277464,0.186230740456
2068,249869,"081111SPLITWHOAK000","081111","1111","Broadcast Burning - Covers a majority of the unit","N/A",1025,"ACRES","08","11","11","NC","FS","08","11",NA,NA,0,0,NA,NA,NA,1025,1025,"ACRES","2016/03/07","2016/03/07","2016/03/07",2016,2016,2016,2016,"3","WFHF","101","303",45,"NEPA PEND","NEPA Pending",NA,NA,NA,NA,NA,"5011050010602","5262473010602","SPLITWHOAK","000","A","Broadcast Burn","SPLIT WHITE OAK","SPLIT WHITE OAK","FA","1432010602","1028309010602","N",NA,"Fire","Ping Pong Balls","Fire",NA,3,"Accomplished","2016/06/14","24","Other",0,"0811","NATIONAL FORESTS IN NORTH CAROLINA","023BA1788A15A6CB","N","0811_62373_ACTP","2017/01/14","5011050010602_081111SPLITWHOAK000","51413D54DC257CCE","2017/02/24",838.923,0.000336091046189,0.103093878939
2069,249869,"081111SPLITWHOAK000","081111","1111","Broadcast Burning - Covers a majority of the unit","N/A",1025,"ACRES","08","11","11","NC","FS","08","11",NA,NA,0,0,NA,NA,NA,1025,1025,"ACRES","2016/03/07","2016/03/07","2016/03/07",2016,2016,2016,2016,"3","WFHF","101","303",45,"NEPA PEND","NEPA Pending",NA,NA,NA,NA,NA,"5011050010602","5262473010602","SPLITWHOAK","000","A","Broadcast Burn","SPLIT WHITE OAK","SPLIT WHITE OAK","FA","1432010602","1028309010602","N",NA,"Fire","Ping Pong Balls","Fire",NA,3,"Accomplished","2016/06/14","24","Other",0,"0811","NATIONAL FORESTS IN NORTH CAROLINA","023BA1788A15A6CB","N","0811_62373_ACTP","2017/01/14","5011050010602_081111SPLITWHOAK000","51413D54DC257CCE","2017/02/24",838.923,0.000336091046189,0.103093878939
2070,249869,"081111SPLITWHOAK000","081111","1111","Broadcast Burning - Covers a majority of the unit","N/A",1025,"ACRES","08","11","11","NC","FS","08","11",NA,NA,0,0,NA,NA,NA,1025,1025,"ACRES","2016/03/07","2016/03/07","2016/03/07",2016,2016,2016,2016,"3","WFHF","101","303",45,"NEPA PEND","NEPA Pending",NA,NA,NA,NA,NA,"5011050010602","5262473010602","SPLITWHOAK","000","A","Broadcast Burn","SPLIT WHITE OAK","SPLIT WHITE OAK","FA","1432010602","1028309010602","N",NA,"Fire","Ping Pong Balls","Fire",NA,3,"Accomplished","2016/06/14","24","Other",0,"0811","NATIONAL FORESTS IN NORTH CAROLINA","023BA1788A15A6CB","N","0811_62373_ACTP","2017/01/14","5011050010602_081111SPLITWHOAK000","51413D54DC257CCE","2017/02/24",838.923,0.000336091046189,0.103093878939
2071,249869,"081111SPLITWHOAK000","081111","1111","Broadcast Burning - Covers a majority of the unit","N/A",1025,"ACRES","08","11","11","NC","FS","08","11",NA,NA,0,0,NA,NA,NA,1025,1025,"ACRES","2016/03/07","2016/03/07","2016/03/07",2016,2016,2016,2016,"3","WFHF","101","303",45,"NEPA PEND","NEPA Pending",NA,NA,NA,NA,NA,"5011050010602","5262473010602","SPLITWHOAK","000","A","Broadcast Burn","SPLIT WHITE OAK","SPLIT WHITE OAK","FA","1432010602","1028309010602","N",NA,"Fire","Ping Pong Balls","Fire",NA,3,"Accomplished","2016/06/14","24","Other",0,"0811","NATIONAL FORESTS IN NORTH CAROLINA","023BA1788A15A6CB","N","0811_62373_ACTP","2017/01/14","5011050010602_081111SPLITWHOAK000","51413D54DC257CCE","2017/02/24",838.923,0.000336091046189,0.103093878939
2072,249869,"081111SPLITWHOAK000","081111","1111","Broadcast Burning - Covers a majority of the unit","N/A",1025,"ACRES","08","11","11","NC","FS","08","11",NA,NA,0,0,NA,NA,NA,1025,1025,"ACRES","2016/03/07","2016/03/07","2016/03/07",2016,2016,2016,2016,"3","WFHF","101","303",45,"NEPA PEND","NEPA Pending",NA,NA,NA,NA,NA,"5011050010602","5262473010602","SPLITWHOAK","000","A","Broadcast Burn","SPLIT WHITE OAK","SPLIT WHITE OAK","FA","1432010602","1028309010602","N",NA,"Fire","Ping Pong Balls","Fire",NA,3,"Accomplished","2016/06/14","24","Other",0,"0811","NATIONAL FORESTS IN NORTH CAROLINA","023BA1788A15A6CB","N","0811_62373_ACTP","2017/01/14","5011050010602_081111SPLITWHOAK000","51413D54DC257CCE","2017/02/24",838.923,0.000336091046189,0.103093878939
2074,249869,"081111SPLITWHOAK000","081111","1111","Broadcast Burning - Covers a majority of the unit","N/A",1025,"ACRES","08","11","11","NC","FS","08","11",NA,NA,0,0,NA,NA,NA,1025,1025,"ACRES","2016/03/07","2016/03/07","2016/03/07",2016,2016,2016,2016,"3","WFHF","101","303",45,"NEPA PEND","NEPA Pending",NA,NA,NA,NA,NA,"5011050010602","5262473010602","SPLITWHOAK","000","A","Broadcast Burn","SPLIT WHITE OAK","SPLIT WHITE OAK","FA","1432010602","1028309010602","N",NA,"Fire","Ping Pong Balls","Fire",NA,3,"Accomplished","2016/06/14","24","Other",0,"0811","NATIONAL FORESTS IN NORTH CAROLINA","023BA1788A15A6CB","N","0811_62373_ACTP","2017/01/14","5011050010602_081111SPLITWHOAK000","51413D54DC257CCE","2017/02/24",838.923,0.000336091046189,0.103093878939
2075,249869,"081111SPLITWHOAK000","081111","1111","Broadcast Burning - Covers a majority of the unit","N/A",1025,"ACRES","08","11","11","NC","FS","08","11",NA,NA,0,0,NA,NA,NA,1025,1025,"ACRES","2016/03/07","2016/03/07","2016/03/07",2016,2016,2016,2016,"3","WFHF","101","303",45,"NEPA PEND","NEPA Pending",NA,NA,NA,NA,NA,"5011050010602","5262473010602","SPLITWHOAK","000","A","Broadcast Burn","SPLIT WHITE OAK","SPLIT WHITE OAK","FA","1432010602","1028309010602","N",NA,"Fire","Ping Pong Balls","Fire",NA,3,"Accomplished","2016/06/14","24","Other",0,"0811","NATIONAL FORESTS IN NORTH CAROLINA","023BA1788A15A6CB","N","0811_62373_ACTP","2017/01/14","5011050010602_081111SPLITWHOAK000","51413D54DC257CCE","2017/02/24",838.923,0.000336091046189,0.103093878939
